File path; File name; Scanner type; Date and time; Duration; Scan mode; Type; Frequency; Code; Favorite name; System name; Department name; Channel name; Site; TGID; UID; UID Name; Latitude; Longitude
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-27-08.wav;2020-06-21_16-27-08.wav;BCDx36HP;6/21/2020 4:27:09 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468326;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-26-17.wav;2020-06-21_17-26-17.wav;BCDx36HP;6/21/2020 5:26:20 PM;00:00:02;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-54-31.wav;2020-06-21_16-54-31.wav;BCDx36HP;6/21/2020 4:54:33 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-13-53.wav;2020-06-21_17-13-53.wav;BCDx36HP;6/21/2020 5:13:54 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-17.wav;2020-06-20_23-06-17.wav;BCDx36HP;6/20/2020 11:06:17 PM;00:00:00;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Police;Police Dispatch;Simulcast;00-022;16115;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-03.wav;2020-06-20_23-06-03.wav;BCDx36HP;6/20/2020 11:06:05 PM;00:00:01;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Train Control Techs;Simulcast;03-104;16103;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-13-47.wav;2020-06-21_17-13-47.wav;BCDx36HP;6/21/2020 5:13:52 PM;00:00:05;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466178;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-46-40.wav;2020-06-20_22-46-40.wav;BCDx36HP;6/20/2020 10:46:43 PM;00:00:02;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Maintenance 12 (Elevator Repair);Simulcast;03-134;11610;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-15-45.wav;2020-06-21_16-15-45.wav;BCDx36HP;6/21/2020 4:15:48 PM;00:00:02;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466506;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-53-07.wav;2020-06-22_18-53-07.wav;BCDx36HP;6/22/2020 6:53:08 PM;00:00:00;Normal scan mode;P25Standard;772.9937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Service 1;ALCO Northwest Simulcast;3410;3204203;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-41-33.wav;2020-06-21_18-41-33.wav;BCDx36HP;6/21/2020 6:41:35 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-00-47.wav;2020-06-21_18-00-47.wav;BCDx36HP;6/21/2020 6:00:52 PM;00:00:04;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-08-09.wav;2020-06-22_23-08-09.wav;BCDx36HP;6/22/2020 11:08:11 PM;00:00:01;Normal scan mode;Conventional;154.1900;CTCSS:131.8Hz;180683-Alameda CA;Alameda;Cities - Berkeley;Fire Dispatch (Simulcast of EBRCS Dispatches Only);;;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-35-03.wav;2020-06-21_18-35-03.wav;BCDx36HP;6/21/2020 6:35:04 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466315;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-32-36.wav;2020-06-21_18-32-36.wav;BCDx36HP;6/21/2020 6:32:40 PM;00:00:04;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-34.wav;2020-06-22_23-20-34.wav;BCDx36HP;6/22/2020 11:20:37 PM;00:00:02;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-14-39.wav;2020-06-21_16-14-39.wav;BCDx36HP;6/21/2020 4:14:47 PM;00:00:07;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-54-46.wav;2020-06-21_17-54-46.wav;BCDx36HP;6/21/2020 5:54:48 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-53-48.wav;2020-06-20_22-53-48.wav;BCDx36HP;6/20/2020 10:53:52 PM;00:00:03;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Police;Police Dispatch;Simulcast;00-022;12043;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-46-30.wav;2020-06-21_16-46-30.wav;BCDx36HP;6/21/2020 4:46:34 PM;00:00:03;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-03-03.wav;2020-06-21_18-03-03.wav;BCDx36HP;6/21/2020 6:03:05 PM;00:00:02;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468154;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-16-08.wav;2020-06-22_23-16-08.wav;BCDx36HP;6/22/2020 11:16:09 PM;00:00:00;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;A/L Lines (Fremont/Dublin);Simulcast;02-025;16103;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-00-32.wav;2020-06-21_00-00-32.wav;BCDx36HP;6/21/2020 12:00:33 AM;00:00:00;Normal scan mode;P25Standard;852.9250;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Contra Costa Co Sheriff;Dispatch East;CCCO West Simulcast;7715;4010013;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-20-21.wav;2020-06-22_23-20-21.wav;BCDx36HP;6/22/2020 11:20:29 PM;00:00:07;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-51-28.wav;2020-06-21_16-51-28.wav;BCDx36HP;6/21/2020 4:51:31 PM;00:00:02;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468128;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-42-40.wav;2020-06-21_16-42-40.wav;BCDx36HP;6/21/2020 4:42:45 PM;00:00:05;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-12-44.wav;2020-06-22_23-12-44.wav;BCDx36HP;6/22/2020 11:12:46 PM;00:00:02;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-22-05.wav;2020-06-21_16-22-05.wav;BCDx36HP;6/21/2020 4:22:06 PM;00:00:00;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-13-06.wav;2020-06-21_18-13-06.wav;BCDx36HP;6/21/2020 6:13:08 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472123;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-22-17.wav;2020-06-20_23-22-17.wav;BCDx36HP;6/20/2020 11:22:19 PM;00:00:01;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;M Line (SF Market St);Simulcast;02-023;8626;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-52-32.wav;2020-06-21_17-52-32.wav;BCDx36HP;6/21/2020 5:52:33 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-19-59.wav;2020-06-22_23-19-59.wav;BCDx36HP;6/22/2020 11:20:03 PM;00:00:04;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-56-56.wav;2020-06-21_17-56-56.wav;BCDx36HP;6/21/2020 5:57:02 PM;00:00:06;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468181;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-20-23.wav;2020-06-21_18-20-23.wav;BCDx36HP;6/21/2020 6:20:33 PM;00:00:09;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-58-53.wav;2020-06-21_17-58-53.wav;BCDx36HP;6/21/2020 5:59:08 PM;00:00:14;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468274;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-11-08.wav;2020-06-21_16-11-08.wav;BCDx36HP;6/21/2020 4:11:09 PM;00:00:00;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466142;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-58-47.wav;2020-06-21_17-58-47.wav;BCDx36HP;6/21/2020 5:58:50 PM;00:00:02;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-06-27.wav;2020-06-21_18-06-27.wav;BCDx36HP;6/21/2020 6:06:28 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-15-28.wav;2020-06-21_12-15-28.wav;BCDx36HP;6/21/2020 12:15:29 PM;00:00:00;Normal scan mode;P25Standard;772.3937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);East Bay Regional Park District;Police Dispatch;ALCO Northwest Simulcast;10005;3283040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-05-06.wav;2020-06-21_00-05-06.wav;BCDx36HP;6/21/2020 12:05:07 AM;00:00:01;Normal scan mode;P25Standard;770.2937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co Sheriff;Dispatch 1;ALCO Northwest Simulcast;3705;3011003;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-36-03.wav;2020-06-21_17-36-03.wav;BCDx36HP;6/21/2020 5:36:04 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-14-21.wav;2020-06-22_23-14-21.wav;BCDx36HP;6/22/2020 11:14:29 PM;00:00:07;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-01-16.wav;2020-06-21_18-01-16.wav;BCDx36HP;6/21/2020 6:01:17 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466178;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-02-33.wav;2020-06-21_00-02-33.wav;BCDx36HP;6/21/2020 12:02:51 AM;00:00:18;Normal scan mode;Conventional;42.9200;CTCSS:103.5Hz;180683-Regional;California Highway Patrol (CHP);Golden Gate Division - Golden Gate Communications Center;Maroon - Base - Contra Costa (19);;;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-31-22.wav;2020-06-21_17-31-22.wav;BCDx36HP;6/21/2020 5:31:30 PM;00:00:07;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-44-31.wav;2020-06-21_16-44-31.wav;BCDx36HP;6/21/2020 4:44:43 PM;00:00:12;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-19-49.wav;2020-06-22_23-19-49.wav;BCDx36HP;6/22/2020 11:19:50 PM;00:00:01;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-21-33.wav;2020-06-21_17-21-33.wav;BCDx36HP;6/21/2020 5:21:35 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466506;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-30-22.wav;2020-06-21_18-30-22.wav;BCDx36HP;6/21/2020 6:30:23 PM;00:00:00;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-34.wav;2020-06-22_23-22-34.wav;BCDx36HP;6/22/2020 11:22:38 PM;00:00:03;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-12.wav;2020-06-20_23-06-12.wav;BCDx36HP;6/20/2020 11:06:15 PM;00:00:02;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Police;Police Dispatch;Simulcast;00-022;6173;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-54-34.wav;2020-06-21_16-54-34.wav;BCDx36HP;6/21/2020 4:54:36 PM;00:00:01;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466492;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-22-08.wav;2020-06-22_23-22-08.wav;BCDx36HP;6/22/2020 11:22:11 PM;00:00:02;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;16124;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-12-54.wav;2020-06-22_23-12-54.wav;BCDx36HP;6/22/2020 11:12:55 PM;00:00:01;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15717;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-14-23.wav;2020-06-21_18-14-23.wav;BCDx36HP;6/21/2020 6:14:25 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468237;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-23-22.wav;2020-06-21_17-23-22.wav;BCDx36HP;6/21/2020 5:23:23 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-37-43.wav;2020-06-21_17-37-43.wav;BCDx36HP;6/21/2020 5:37:50 PM;00:00:06;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-45-59.wav;2020-06-21_16-45-59.wav;BCDx36HP;6/21/2020 4:46:04 PM;00:00:05;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-42-50.wav;2020-06-21_16-42-50.wav;BCDx36HP;6/21/2020 4:42:51 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466456;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-17-01.wav;2020-06-21_12-17-01.wav;BCDx36HP;6/21/2020 12:17:02 PM;00:00:01;Normal scan mode;P25Standard;772.0937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Patrol 3;ALCO Northwest Simulcast;3407;3215214;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-09.wav;2020-06-22_23-18-09.wav;BCDx36HP;6/22/2020 11:18:11 PM;00:00:01;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;11671;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-35.wav;2020-06-22_23-18-35.wav;BCDx36HP;6/22/2020 11:18:37 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;16101;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-40-22.wav;2020-06-21_17-40-22.wav;BCDx36HP;6/21/2020 5:40:37 PM;00:00:14;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-47-17.wav;2020-06-21_17-47-17.wav;BCDx36HP;6/21/2020 5:47:17 PM;00:00:00;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-15-37.wav;2020-06-21_17-15-37.wav;BCDx36HP;6/21/2020 5:15:39 PM;00:00:02;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-14-13.wav;2020-06-20_23-14-13.wav;BCDx36HP;6/20/2020 11:14:18 PM;00:00:05;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15708;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-40-19.wav;2020-06-20_22-40-19.wav;BCDx36HP;6/20/2020 10:40:21 PM;00:00:01;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Police;Police Dispatch;Simulcast;00-022;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-46-21.wav;2020-06-21_16-46-21.wav;BCDx36HP;6/21/2020 4:46:22 PM;00:00:01;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468263;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-14-29.wav;2020-06-21_16-14-29.wav;BCDx36HP;6/21/2020 4:14:34 PM;00:00:05;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-49-13.wav;2020-06-21_17-49-13.wav;BCDx36HP;6/21/2020 5:49:20 PM;00:00:07;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468181;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-54-42.wav;2020-06-21_17-54-42.wav;BCDx36HP;6/21/2020 5:54:46 PM;00:00:03;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468240;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-36-56.wav;2020-06-21_18-36-56.wav;BCDx36HP;6/21/2020 6:36:57 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468250;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-16-19.wav;2020-06-22_23-16-19.wav;BCDx36HP;6/22/2020 11:16:24 PM;00:00:04;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;15174;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-20.wav;2020-06-22_23-18-20.wav;BCDx36HP;6/22/2020 11:18:25 PM;00:00:04;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;BART 2;Simulcast;03-002;11314;;37.725840;-122.115887
